"id","user","message","date",
"1401","Administrator","Log File Saved","2013-09-17 18:44:47",
"1402","Administrator","Log File Emptied","2013-09-17 18:44:47",
"1403","Admin01","Administrator  Admin01 signed in","2013-09-17 18:48:32",
"1404","Admin01","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:23.0) Gecko/20100101 Firefox/23.0","2013-09-17 18:48:32",
